"CODIGO","NOMBRE","CATEGORIA","TECNOLOGIA","ESTADO","FECHA_INSTALACION","FECHA_SUSPENSION","ALTITUD","LATITUD","LONGITUD","DEPARTAMENTO","MUNICIPIO","AREA_OPERATIVA","ENTIDAD","AREA_HIDROGRAFICA","ZONA_HIDROGRAFICA","SUBZONA_HIDROGRAFICA","CORRIENTE","OBSERVACION","SUBRED"
3507700222,"P7L QUEBRADA LA QUIÑA PARTE BAJA [3507700222]","Limnimétrica","Convencional","Activa","14/03/2022",,1387,"5,0862616670","-73,3870847220","Boyacá","Pachavita","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR","Orinoco","Meta","Río Garagoa","GARAGOA","06/06/2022$Migracion$Solicitud Teniendo en cuenta el trabajo interistitucional entre CORPOCHIVOR y el IDEAM area N°6 Duitama, se realizó instalacion estacion hidrologica Limnimetrica nueva en la corriente Q. La Quiña en Pachavita antes confluencia con el fin de contar con datos de niveles para oferta y riesgos. Estacion operada por CORPOCHIVOR-PIRMA y con acceso a los datos el IDEAM y el MUNICIPIO.",
3507700223,"P3HA QUEBRADA FIRAGUCIA-LA ROSA PARTE BAJA [3507700223]","Limnimétrica","Automática sin Telemetría","Activa","14/03/2022",,2099,"5,387005","-73,3683908330","Boyacá","Jenesano","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR","Orinoco","Meta","Río Garagoa","GARAGOA","06/06/2022$Migracion$Solicitud Teniendo en cuenta el trabajo interistitucional entre CORPOCHIVOR y el IDEAM area N° 6 Duitama, se realizó instalacion estacion hidrologica Automatica nueva en la corriente Q. firagucia en jenesano antes ingreso al casco urbano con el fin de contar con datos de niveles para oferta y riesgos. Estacion operada por CORPOCHIVOR-PIRMA y con acceso a los datos el IDEAM y el MUNICIPIO.",
3507700224,"P5L RIO JUYASIA PARTE MEDIA GUATARETA [3507700224]","Limnimétrica","Convencional","Activa","14/03/2022",,2148,"5,4165083330","-73,3184083330","Boyacá","Ciénega","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR","Orinoco","Meta","Río Garagoa","GARAGOA","06/06/2022$Migracion$Solicitud CORPOCHIVOR y el IDEAM area N°6 Duitama, se realizó instalacion estacion hidrologica Limnimetrica nueva en la corriente Rio Juyasia en Ciénega antes confluencia con el fin de contar con datos de niveles para oferta y riesgos. Estacion operada por CORPOCHIVOR-PIRMA y con acceso a los datos el IDEAM y el MUNICIPIO.
",
3507700225,"P6L RIO JUYASIA PARTE BAJA [3507700225]","Limnimétrica","Convencional","Activa","14/03/2022",,2115,"5,4110255560","-73,3406794440","Boyacá","Ramiriquí","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR","Orinoco","Meta","Río Garagoa","JUYASIA","06/06/2022$Migracion$Solicitud Teniendo en cuenta el trabajo interistitucional entre CORPOCHIVOR y el IDEAM area N°6 Duitama, se realizó instalacion estacion hidrologica Limnimetrica nueva en la corriente Rio Juyasia en Ramiriqui antes confluencia, con el fin de contar con datos de niveles para oferta y riesgos. Estacion operada por CORPOCHIVOR-PIRMA y con acceso a los datos el IDEAM y el MUNICIPIO.",
3507700226,"P1L QUEBRADA FIRAGUCIA-LA ROSA PARTE ALTA [3507700226]","Limnimétrica","Convencional","Activa","14/03/2022",,2450,"5,4100027780","-73,3860444440","Boyacá","Boyacá","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR","Orinoco","Meta","Río Garagoa","FIRAGUCIA","06/06/2022$Migracion$Solicitud Teniendo en cuenta el trabajo interistitucional entre CORPOCHIVOR y el IDEAM area N°6 Duitama, se realizó instalacion estacion hidrologica Limnimetrica nueva en la corriente Q. firagucia en jenesano antes remocion masa con el fin de contar con datos de niveles para oferta y riesgos. Estacion operada por CORPOCHIVOR-PIRMA y con acceso a los datos el IDEAM y el MUNICIPIO.",
3508500139,"SAN LUIS DE GACENO [35085090]","Climatológica Principal","Automática con Telemetría","Activa","01/02/2018",,487,"4,8222333330","-73,1710","Boyacá","San Luis De Gaceno","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR","Orinoco","Meta","Río Lengupá",,"Estacion Climatológica Principal de la Corporación Autónoma Regional De Chivor",
3508500143,"SAN LUIS DE GACENO [35085090]","Climatológica Principal","Automática con Telemetría","Activa","01/02/2018",,487,"4,8222333330","-73,1710","Boyacá","San Luis De Gaceno","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE CHIVOR","Orinoco","Meta","Río Lengupá",,"Se oficializa creación de estación",
3510500212,"LISÍMETRO / ESTACIÓN LOTE 8 VITRINA [3510500212]","Agrometeorológica","Automática con Telemetría","Activa","01/06/2024",,336,"4,0595222220","-73,4658694440","Meta","Villavicencio","Area Operativa 03 - Meta-Guaviare-Guainía","CORPORACIÓN COLOMBIANA DE INVESTIGACIÓN AGROPECUARIA","Orinoco","Meta","Río Negro",,"|04/06/2024$lhurtado$Se crea estación a solicitud de señor Andrés Javier Peña Quiñones responsable de la entidad externa AGROSAVIA. El motivo de la solicitud es para mejorar la investigación en la gestión de recursos hídrico. El objetivo principal es medir variables meteorológicas esenciales como temperatura, humedad, viento, radiación solar y precipitación para lograr determinar con precisión la evapotranspiración de referencia (ETo) mediante un lisímetro de pesada; y proveer datos climáticos fiables para los modelos de estimación de la (ETo).",
3510500302,"FEDEARROZ_PTO LOPEZ_REMOLINO_4G [3510500302]","Agrometeorológica","Automática con Telemetría","Activa","22/11/2023",,201,"4,0608916670","-73,1557416670","Meta","Puerto López","Area Operativa 03 - Meta-Guaviare-Guainía","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Negro",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3510500308,"FEDEARROZ_VILLAVICENCIO_LA_CECILIA [3510500308]","Agrometeorológica","Automática con Telemetría","Activa","12/09/2024",,259,"4,015450","-73,3522","Meta","Villavicencio","Area Operativa 03 - Meta-Guaviare-Guainía","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Negro",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3510500320,"FEDEARROZ_CI_SANTA_ROSA [3510500320]","Agrometeorológica","Automática con Telemetría","Activa","28/12/2022",,317,"4,0264305560","-73,4762","Meta","Villavicencio","Area Operativa 03 - Meta-Guaviare-Guainía","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Negro",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3510500340,"C.E. SANTA ROSA [3510500340]","Agrometeorológica","Automática con Telemetría","Activa","26/01/2023",,317,"4,026250","-73,4768888890","Meta","Villavicencio","Area Operativa 03 - Meta-Guaviare-Guainía","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Negro",,"|18/12/2025$pgonzalez$Solicitud de Códigos para incluir las estaciones en el catálogo nacional con orfeo 20259910194032",
3516500199,"BOYA CLIMATOLOGICA LAGO CHICO LAGO TOTA [3516500199]","Meteorológica Especial","Automática con Telemetría","Activa","14/12/2020",,3015,"5,551775","-72,8938777780","Boyacá","Aquitania","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE BOYACÁ ","Orinoco","Meta","Lago de Tota",,"Estación Creada y configurada por solicitud de Automatización REQ 2020-009077",
3516500204,"BOYA CLIMATOLÓGICA LAGO GRANDE LAGO TOTA [3516500204]","Meteorológica Especial","Automática con Telemetría","Activa","07/04/2020",,3015,"5,523420","-72,9473111110","Boyacá","Tota","Area Operativa 06 - Boyacá-Casanare-Vichada","CORPORACIÓN AUTÓNOMA REGIONAL DE BOYACÁ ","Orinoco","Meta","Lago de Tota",,"Se crea Estacion por Solicitud del Ing. JAIRO GARZON ",
3519500279,"FEDEARROZ_AGUAZUL_EL_PALMAR [3519500279]","Agrometeorológica","Automática con Telemetría","Activa","05/11/2011",,247,"5,1401194440","-72,5013388890","Casanare","Aguazul","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Cusiana",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3519500309,"FEDEARROZ_CASANARE_MANI_SANTORINI [3519500309]","Agrometeorológica","Automática con Telemetría","Activa","08/08/2017",,176,"4,7894805560","-72,3995611110","Casanare","Mani","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Cusiana",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3519500313,"FEDEARROZ_PRIMAVERA [3519500313]","Agrometeorológica","Automática con Telemetría","Activa","02/02/2023",,227,"5,171850","-72,3957361110","Casanare","Aguazul","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Cusiana",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3519500341,"C.E LA PRIMAVERA [3519500341]","Agrometeorológica","Automática con Telemetría","Activa","04/04/2025",,229,"5,1739444440","-72,3938333330","Casanare","Aguazul","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Cusiana",,"|18/12/2025$pgonzalez$Solicitud de Códigos para incluir las estaciones en el catálogo nacional con orfeo 20259910194032",
3521500200,"HIDROCASANARE PLANTA [3521500200]","Agrometeorológica","Automática con Telemetría","Activa","17/12/2020",,277,"5,4205833330","-72,3052222220","Casanare","Yopal","Area Operativa 06 - Boyacá-Casanare-Vichada","HIDROCASANARE S.A.S","Orinoco","Meta","Río Cravo Sur",,"Estación Instalada por solicitud del Proveedor HIDROCASANARE. ",
3521500280,"FEDEARROZ_YOPAL_LA BENDICION [3521500280]","Agrometeorológica","Automática con Telemetría","Activa","11/04/2025",,383,"4,9856388890","-71,9576805560","Casanare","Orocué","Area Operativa 03 - Meta-Guaviare-Guainía","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Cravo Sur",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3521500297,"FEDEARROZ_NUNCHIA_LA_AGRICOLA [3521500297]","Agrometeorológica","Automática con Telemetría","Activa","26/11/2011",,222,"5,4301694440","-72,1121916670","Casanare","Nunchía","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Cravo Sur",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3521500311,"FEDEARROZ_YOPAL_UTOPIA [3521500311]","Agrometeorológica","Automática con Telemetría","Activa","02/05/2025",,255,"5,331450","-72,305350","Casanare","Yopal","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Cravo Sur",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3521500327,"FEDEARROZ_YOPAL_TILODIRAN_4G [3521500327]","Agrometeorológica","Automática con Telemetría","Activa","12/09/2024",,192,"5,1318111110","-72,2021888890","Casanare","Yopal","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Cravo Sur",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3522500312,"FEDEARROZ_SAN_LUIS_SABANALES [3522500312]","Agrometeorológica","Automática con Telemetría","Activa","30/07/2021",,130,"5,0647305560","-71,2473","Casanare","San Luis De Palenque","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Caño Guanápalo y otros directos al Meta",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3522500323,"FEDEARROZ_SAN LUIS_CAMELIA [3522500323]","Agrometeorológica","Automática con Telemetría","Activa","30/01/2024",,126,"5,0407972220","-71,1794","Casanare","San Luis De Palenque","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Caño Guanápalo y otros directos al Meta",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3523500298,"FEDEARROZ_PALMAROSA_WFI [3523500298]","Agrometeorológica","Automática con Telemetría","Activa","10/04/2025",,223,"5,7006388890","-72,1738916670","Casanare","Nunchía","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Pauto",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3523500299,"FEDEARROZ_TRINIDAD [3523500299]","Agrometeorológica","Automática con Telemetría","Activa","28/11/2011",,162,"5,3947833330","-71,5857694440","Casanare","Trinidad","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Pauto",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3523500318,"FEDEARROZ_PAZ_ARIPORO_CARIBE [3523500318]","Agrometeorológica","Automática con Telemetría","Activa","19/02/2022",,168,"5,7289","-71,5374694440","Casanare","Paz De Ariporo","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Pauto",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3523500332,"FEDEARROZ_SANLUIS_MOTOPISTA_WIFI [3523500332]","Agrometeorológica","Automática con Telemetría","Activa","21/08/2024",,191,"5,5619166670","-71,8806111110","Casanare","Trinidad","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Pauto",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3523500336,"FEDEARROZ_PORE_PLANTA [3523500336]","Agrometeorológica","Automática con Telemetría","Activa","13/03/2017",,277,"5,726575","-72,0201111110","Casanare","Pore","Area Operativa 06 - Boyacá-Casanare-Vichada","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Río Pauto",,"|18/12/2025$pgonzalez$Solicitud de Códigos para incluir las estaciones en el catálogo nacional con orfeo 20259910194032
",
3527500328,"FEDEARROZ_VILLANUEVA_TROMPILLOS_WIFI [3527500328]","Agrometeorológica","Automática con Telemetría","Activa","23/02/2024",,195,"4,4521055560","-72,9381694440","Meta","Barranca De Upía","Area Operativa 03 - Meta-Guaviare-Guainía","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Meta","Directos al Río Meta entre ríos Humea y Upia (mi)",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
3809500319,"FEDEARROZ_ARAUCA_BUENAVISTA [3809500319]","Agrometeorológica","Automática con Telemetría","Activa","05/05/2020",,131,"6,9086888890","-70,9138555560","Arauca","Arauca","Area Operativa 08 - Santanderes-Arauca","FEDERACIÓN NACIONAL DE ARROCEROS ","Orinoco","Orinoco Directos","Río Cinaruco y Directos Río Orinoco",,"|12/12/2025$mvelez$Se crea la estación por solicitud de la Federación Nacional de Arroceros bajo el memorando 20259910187672",
4401000152,"SAN ANTONIO [4401000152]","Pluviométrica","Automática con Telemetría","Activa","28/01/2020",,1695,"1,186950","-76,6851388890","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta",,"SAT MOCOA - Fuente Generadora de Datos UNGRD",
4401000153,"SAN ANTONIO [4401000153]","Pluviométrica","Automática con Telemetría","Activa","25/02/2020",,1047,"1,179250","-76,6788611110","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta",,"SOLICITUD INCLUSION SAT MOCOA",
4401000154,"TARUCA ALTO [4401000154]","Pluviométrica","Automática con Telemetría","Activa","25/02/2020",,1672,"1,1827222220","-76,6924055560","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta",,"SOLICITUD INCLUSION SAT MOCOA",
4401000155,"CAMPUCANA [4401000155]","Pluviométrica","Automática con Telemetría","Activa","25/02/2020",,1015,"1,2033027780","-76,6800722220","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta",,"SOLICITUD INCLUSION SAT MOCOA",
4401000156,"CRISTALINA [4401000156]","Pluviométrica","Automática con Telemetría","Activa","25/02/2020",,1134,"1,1715833330","-76,682250","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta",,"SOLICITUD INCLUSION SAT MOCOA",
4401000157,"PALMERAS [4401000157]","Pluviométrica","Automática con Telemetría","Activa","25/02/2020",,921,"1,1556111110","-76,6876666670","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta",,"SOLICITUD INCLUSION SAT MOCOA",
4401000158,"TEBAIDA [4401000158]","Pluviométrica","Automática con Telemetría","Activa","25/02/2020",,1111,"1,1061666670","-76,7048888890","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta",,"SOLICITUD INCLUSION SAT MOCOA",
4401700161,"NIVEL TARUCA ALTO [4401700161]","Limnimétrica","Automática con Telemetría","Activa","28/01/2020",,1695,"1,2342555560","-76,6013861110","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta","CAQUETÁ","SAT MOCOA - Fuente Generadora de Datos UNGRD",
4401700162,"NIVEL TARUCA MEDIO [4401700162]","Limnimétrica","Automática con Telemetría","Activa","25/02/2020",,1217,"1,1776222220","-76,6862861110","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta","MOCOA","SOLICITUD INCLUSION SAT MOCOA",
4401700163,"NIVEL TARUQUITA [4401700163]","Limnimétrica","Automática con Telemetría","Activa","25/02/2020",,1147,"1,1843055560","-76,6823055560","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta","MOCOA","SOLICITUD INCLUSION SAT MOCOA",
4401700164,"NIVEL CONFLUENCIAS TARUCA [4401700164]","Limnimétrica","Automática con Telemetría","Activa","25/02/2020",,961,"1,1810388890","-76,6723111110","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta","MOCOA","SOLICITUD INCLUSION SAT MOCOA",
4401700165,"NIVEL PISCINAS TARUCA [4401700165]","Limnimétrica","Automática con Telemetría","Activa","25/02/2020",,855,"1,1743666670","-76,6657583330","Putumayo","Mocoa","Area Operativa 07 - Nariño-Putumayo","UNIDAD NACIONAL DE GESTIÓN DEL RIESGO","Amazonas","Caquetá","Alto Caqueta","MOCOA","SOLICITUD INCLUSION SAT MOCOA",
